amount,sender_balance,receiver_balance,transaction_speed,sender_country,receiver_country,sender_id,receiver_id,transaction_frequency,is_cross_border,high_risk_sender,high_risk_receiver,time_since_last_tx,is_fraud,amount_to_balance_ratio
779543,1798113,698172,0,AU,GB,JP00850,SG00920,18,1,0,0,40880,1,0.43353393251703315
237802,1701612,1654630,3,AE,AU,GB00438,SG00251,15,1,0,0,84341,0,0.13975101256925784
405762,146263,1844174,2,GB,AU,FR00966,GB00395,1,1,0,0,43354,0,2.7741944305805295
766390,589545,384661,0,US,CA,GB00804,FR00161,9,1,0,0,45749,0,1.2999686198678642
377159,452229,464215,3,AE,JP,IN00677,CN00971,13,1,0,0,14580,1,0.834000030957767
155048,1208975,1202594,0,US,JP,CN00807,IN00400,15,1,0,0,22068,1,0.12824748237143035
977043,436881,244898,0,SG,US,US00504,AU00894,19,1,0,0,56484,1,2.2364053369224113
363109,981425,205484,0,CN,GB,CN00109,CA00584,15,1,0,0,36773,0,0.36998140459026413
496012,1787476,1926737,0,FR,AE,SG00324,CN00985,9,1,0,0,16180,0,0.27749295654878725
272188,731191,1945246,2,GB,CN,IN00018,CA00314,15,1,0,0,81858,0,0.3722529407500913
718641,1790801,637686,0,AU,CN,FR00941,JP00962,15,1,0,1,28066,0,0.40129584470859686
824451,323042,1795149,1,SG,CA,FR00702,DE00499,3,1,0,0,47575,0,2.5521480179047926
206385,942812,1437833,1,US,FR,JP00683,GB00313,10,1,0,0,66650,0,0.21890366266021222
275813,917023,1944713,3,CA,FR,AU00859,SG00464,16,1,0,0,77759,0,0.3007699915923592
398673,827949,777110,0,AU,CN,AU00194,AU00340,19,1,0,0,6710,1,0.4815187892007841
918955,704735,29797,1,SG,IN,SG00439,AU00539,11,1,0,0,22824,0,1.3039724151631464
372274,510195,1174834,0,AE,CN,IN00035,US00907,17,1,0,0,37696,1,0.7296700281265006
172129,718362,1113673,1,JP,SG,CN00243,AE00608,7,1,0,0,65502,0,0.23961317552988604
81288,102781,366586,2,JP,FR,FR00014,US00633,16,1,0,0,9012,0,0.7908854749418667
275596,400686,375845,0,FR,SG,CN00904,AE00695,14,1,0,0,50619,1,0.6878104051551589
245933,1526247,524300,2,IN,AE,CA00432,CN00675,18,1,1,0,40970,1,0.16113577946426758
116397,122896,853946,1,SG,JP,IN00631,SG00974,7,1,0,0,8818,1,0.9471178882957948
761217,235663,414974,3,SG,FR,CN00907,GB00886,18,1,0,0,63116,1,3.23010824779452
465901,1357479,542614,0,IN,IN,AE00102,AE00055,16,0,0,0,66115,1,0.3432104658709269
841904,1182433,1974979,3,FR,AU,IN00922,SG00508,12,1,0,0,3836,1,0.7120098982352489
478104,533824,550649,2,DE,US,GB00417,AE00318,18,1,0,1,13622,1,0.8956210286536387
763284,889126,162288,1,CN,JP,DE00714,IN00401,18,1,0,0,33919,0,0.8584655043267209
723416,1327222,634983,0,US,AE,IN00541,JP00466,9,1,0,0,83424,0,0.545060283810847
154174,383040,854157,2,CN,GB,JP00477,SG00940,9,1,0,0,82650,0,0.40250104427736005
652261,1887122,477050,0,SG,DE,FR00142,CN00458,4,1,0,0,62212,0,0.3456379608737538
763410,1289156,1645701,1,GB,GB,GB00878,FR00848,16,0,0,0,45943,1,0.5921781382547961
476319,1954225,1878670,3,AE,US,AU00494,AU00525,19,1,0,0,56730,0,0.24373805472757742
800906,1113886,1755007,3,JP,JP,CN00223,GB00471,15,0,0,0,9536,1,0.7190197201508951
593924,239591,992805,1,JP,GB,AE00626,SG00141,13,1,0,0,73350,1,2.47890780538501
174285,883391,1757894,0,DE,CN,IN00364,FR00668,19,1,0,0,80853,0,0.19729089383976064
753215,1985679,1235073,1,DE,US,CA00796,CA00795,2,1,0,0,55455,1,0.37932364697415843
663817,1613330,691395,3,IN,DE,AU00011,US00785,13,1,0,0,42157,0,0.4114576683009676
508059,1668032,690353,3,CN,DE,AE00307,FR00340,11,1,0,0,49456,0,0.30458588324444613
683624,398248,929984,3,CN,SG,AU00282,AE00837,9,1,0,0,7792,0,1.7165786143307689
775600,527886,1451201,1,IN,SG,CN00315,AE00665,6,1,0,0,70629,1,1.4692566198004873
745362,338384,978272,3,CA,GB,IN00137,FR00944,3,1,0,0,41672,1,2.202710530048702
969555,37537,922465,2,CN,FR,SG00622,DE00260,4,1,0,0,2993,0,25.829315075791886
132996,433325,1081933,2,CN,CN,AE00390,AU00833,2,0,0,1,51111,0,0.3069197484567011
93276,1032952,437057,2,IN,GB,US00819,IN00037,3,1,0,0,45332,0,0.09030042054229044
216717,272579,1071097,2,CN,AE,CN00482,DE00061,6,1,0,0,85384,1,0.7950612482986583
637375,396643,917184,2,CA,US,GB00727,CA00457,18,1,0,0,82952,1,1.6069236063664303
680335,912276,1717872,3,SG,AU,DE00385,JP00659,11,1,0,0,41883,0,0.7457556704330707
765851,1747278,977274,1,GB,DE,IN00323,AE00821,19,1,0,0,39531,1,0.438310904160643
386453,1799220,842134,0,JP,IN,FR00745,US00618,5,1,0,0,66453,0,0.2147891864252287
373629,155070,1056487,2,DE,FR,SG00153,JP00314,1,1,0,0,31614,1,2.409421551557361
477975,1839780,151108,0,SG,CN,SG00538,FR00723,1,1,0,0,18727,1,0.25980008479274697
427922,679754,724909,1,DE,FR,CN00949,DE00230,13,1,0,0,8485,1,0.6295247986771685
396174,708787,1994221,3,AU,AU,US00518,AE00153,8,0,0,0,22606,1,0.5589464818062408
8936,639033,1835209,3,CN,CN,GB00114,SG00595,17,0,0,0,68175,0,0.013983628388518276
847213,368364,1411608,2,GB,IN,US00728,IN00539,3,1,0,0,8657,0,2.2999343041122366
583621,832936,1503984,1,JP,US,DE00902,CN00461,5,1,0,0,81904,0,0.7006792838825552
288174,1114625,1227491,2,IN,CA,JP00087,CA00728,16,1,0,0,45397,0,0.2585389705057755
267077,553029,568398,2,CN,JP,SG00745,FR00164,18,1,0,0,39944,0,0.482934891298648
250403,1180341,1730637,1,US,AE,DE00521,GB00896,13,1,0,0,84816,0,0.21214462600214684
512712,1199476,1058996,3,FR,CA,GB00625,CN00559,17,1,0,0,33071,0,0.4274466517045777
969103,1812478,1370044,0,JP,AU,AU00470,GB00103,5,1,0,0,51684,0,0.5346840071989839
470245,979906,697462,0,CA,CN,CA00213,SG00516,18,1,0,1,49849,1,0.4798878667953865
243120,306582,887152,1,CA,GB,CA00615,CN00613,4,1,0,0,79204,1,0.7930015460790262
414387,1396761,1012170,3,SG,IN,US00241,AU00489,9,1,0,0,51363,0,0.29667709794302677
650572,710150,564062,2,CN,AE,FR00822,DE00752,9,1,0,0,3941,0,0.9161050482292473
567929,812564,140837,0,SG,US,GB00677,CN00878,19,1,0,0,18228,0,0.6989344839298812
297058,1058233,986171,2,FR,AE,GB00325,SG00988,9,1,0,0,47572,1,0.28071133672830084
96128,1005217,1364418,0,CA,US,GB00107,DE00419,15,1,0,0,79587,1,0.09562910296980652
198346,1923468,1780834,2,SG,IN,GB00450,AE00026,3,1,0,0,40317,0,0.10311894973038283
10862,371775,590268,3,DE,AE,SG00019,CN00547,15,1,0,0,10415,0,0.029216596059444558
323552,435529,1535040,2,IN,JP,IN00943,DE00521,1,1,0,0,22617,1,0.7428942734008528
296317,524487,1834216,3,DE,AE,DE00676,IN00517,5,1,0,0,39151,1,0.5649653852240379
914485,816126,294545,2,FR,AU,SG00939,CN00125,6,1,0,0,22821,1,1.1205193805858409
828428,1891940,159054,1,CN,US,GB00628,SG00105,7,1,0,0,12352,0,0.4378722369631172
138883,386218,877133,3,AU,US,DE00201,AU00318,12,1,0,0,796,0,0.3595974294310467
344825,586551,1307368,0,SG,DE,CA00493,SG00977,17,1,0,0,2191,0,0.5878857933922199
727564,77079,1892979,3,DE,DE,US00215,CN00964,19,0,0,0,16172,1,9.439198744145617
838971,310721,879450,3,CA,DE,US00828,GB00368,16,1,1,0,44930,1,2.7000782052066
956571,1510127,487981,1,SG,SG,AE00428,GB00136,18,0,0,0,56021,1,0.6334374526116016
427794,618421,1962968,0,FR,CN,FR00508,CA00066,19,1,1,0,14159,1,0.6917520588725157
839011,417901,1755720,1,CN,CA,CN00055,AE00342,3,1,0,0,27090,0,2.0076788521683366
881408,260153,66065,0,DE,JP,US00671,US00266,6,1,0,0,68452,0,3.388037039741998
758856,119630,861353,2,CN,US,DE00422,AE00540,11,1,0,1,16132,1,6.343358689291984
274218,481553,506461,0,FR,DE,DE00504,CN00488,1,1,0,0,69949,0,0.569445107807448
613177,1651032,993845,0,CA,GB,GB00673,FR00744,10,1,0,0,9609,0,0.37139013659335496
727236,1329336,1558100,2,DE,AE,IN00794,IN00986,16,1,0,0,93,1,0.5470671071873476
211777,711420,1551019,0,AU,AE,GB00803,DE00281,6,1,0,0,21465,0,0.2976821005875573
432825,1818726,1945474,3,AU,CA,FR00525,DE00498,19,1,0,0,73911,1,0.2379825218312159
813734,1066146,819704,3,JP,AU,CA00591,GB00039,10,1,0,0,50430,0,0.7632481855205572
231765,1928595,1449233,3,FR,AE,FR00380,JP00351,6,1,0,0,8859,0,0.12017297566363078
667103,1301399,1138046,1,AU,SG,GB00214,DE00697,4,1,0,0,67301,1,0.5126045125284405
692128,1306664,818688,0,US,CN,US00077,GB00005,7,1,0,0,42340,0,0.5296908769201569
182920,1445811,1668008,2,US,AU,FR00017,DE00771,19,1,0,0,3532,0,0.12651722804709606
92734,289841,677848,2,IN,GB,IN00068,FR00485,1,1,0,0,17620,1,0.3199478334673148
36142,822374,1070565,0,US,CA,AU00183,AE00605,17,1,0,0,20071,0,0.043948373854231775
757336,1661370,362089,1,CN,AU,CA00183,DE00689,11,1,0,0,54960,0,0.4558502922287028
330882,334140,327589,1,IN,JP,CA00350,CA00787,15,1,0,0,40931,0,0.9902495959777339
12202,1204484,1312654,3,FR,AU,CA00165,US00120,12,1,0,0,11010,1,0.010130479109726654
626350,1563620,1589785,3,FR,SG,CA00532,US00735,1,1,0,0,61149,1,0.4005768665020913
833276,1309887,342278,1,JP,CN,CN00498,SG00522,4,1,0,0,81997,1,0.6361434230586303
454046,1673111,1339486,2,GB,SG,CN00704,JP00655,4,1,1,0,8728,1,0.27137828870887826
61987,873622,398224,1,US,DE,CN00826,CN00713,17,1,0,0,3268,0,0.07095402817236746
142758,1893397,1738719,1,CA,AU,SG00354,AU00031,9,1,0,0,73018,1,0.07539781672834593
375479,1848721,641830,2,US,IN,IN00176,DE00264,9,1,1,0,44355,1,0.2031020364890105
904996,1951626,1452164,1,GB,SG,CN00426,AU00773,9,1,0,0,27100,0,0.4637138468128627
532547,389749,1914865,2,JP,IN,IN00803,CA00360,2,1,0,0,16934,0,1.3663845192675286
682564,236436,141679,1,US,IN,IN00287,DE00469,12,1,0,0,44952,0,2.8868869376913837
53948,253957,1905216,2,AU,AE,US00986,JP00227,11,1,0,0,3852,0,0.2124296632894545
121748,1784605,750417,3,AE,US,SG00229,CN00021,1,1,0,0,3061,0,0.06822125904611945
464104,1018155,1203914,1,SG,DE,GB00216,CN00068,14,1,0,0,65133,1,0.45582843476680857
933584,137159,568054,3,SG,US,FR00714,CN00510,16,1,0,0,37313,0,6.806582141893714
922381,828329,730565,2,AE,GB,GB00809,CN00207,15,1,0,0,31522,1,1.1135442559659265
596892,970994,1841163,2,IN,US,AU00604,CN00022,11,1,0,0,31940,1,0.6147226450420908
104158,1609467,464800,3,IN,CA,SG00926,AU00762,11,1,0,0,34812,0,0.06471583449676196
775195,568286,1842231,3,AU,CA,CN00877,SG00196,5,1,0,0,23432,0,1.3640930798928708
230489,818576,263550,3,US,IN,AU00459,CN00448,19,1,0,0,22284,0,0.28157312210472824
490261,1960417,220740,1,US,AE,AE00570,GB00927,13,1,0,0,47537,0,0.2500799574784344
376709,1252547,71824,2,IN,CA,DE00271,FR00071,11,1,0,1,57521,1,0.30075438286946515
754207,624359,1851305,3,CA,AE,CN00629,JP00772,18,1,0,0,10539,0,1.2079700941285383
806252,60685,240393,2,SG,FR,CA00375,AE00907,12,1,0,0,5541,1,13.28585317623795
206417,1261347,773335,0,AU,IN,GB00266,JP00855,14,1,0,0,23529,0,0.1636480682952431
87766,1138675,1373317,0,AU,JP,CN00050,FR00028,8,1,0,0,65573,0,0.07707730476211386
185685,1162721,60753,0,SG,CN,AE00783,FR00137,12,1,0,0,65149,1,0.15969867233841997
372659,660289,1206230,2,CN,US,US00781,SG00799,19,1,0,0,3189,0,0.5643877150762772
735083,1770014,838594,0,CA,IN,DE00362,IN00105,16,1,0,0,39466,0,0.41529784510179013
799610,980237,255205,2,CN,JP,AE00750,DE00138,10,1,0,0,57832,0,0.8157312976351637
165054,1001348,418836,0,IN,FR,US00291,CN00011,3,1,0,0,57945,1,0.16483180672453532
348536,424798,1088886,3,CN,DE,GB00799,CA00035,10,1,0,0,62942,1,0.8204746726679504
928025,462715,1964245,0,US,CA,US00770,CA00666,1,1,0,0,23904,0,2.0056082037539307
794659,1075186,1426830,0,JP,AE,IN00938,SG00438,15,1,0,0,64897,1,0.7390897946959875
47962,174836,433985,2,US,FR,CN00919,GB00426,5,1,0,0,76306,1,0.2743256537555195
254755,1203763,1350258,3,DE,GB,AE00001,US00271,16,1,0,0,866,0,0.21163219005734518
815429,408393,668528,0,JP,JP,AE00422,FR00220,5,0,0,0,82461,0,1.9966772202265954
880925,211754,991842,2,IN,CN,DE00187,AE00950,9,1,0,0,83094,0,4.160133928993077
309456,839898,22334,0,CN,GB,CA00941,AE00826,8,1,0,0,49044,0,0.36844473971839437
256149,1188975,1134873,2,GB,GB,FR00287,IN00544,13,0,0,0,81258,0,0.21543682583738094
803758,1785584,655502,1,FR,AE,GB00893,SG00864,1,1,0,1,8473,0,0.4501373220190145
645166,451689,1048403,3,CA,IN,IN00059,CA00777,13,1,0,0,43853,1,1.4283411816537486
229680,386109,646939,0,SG,AU,IN00118,AU00076,2,1,0,0,27858,0,0.5948579287196103
537098,712911,977100,2,AE,JP,IN00587,AU00463,19,1,0,0,80846,1,0.7533871689453522
698471,345014,964574,2,AE,JP,DE00649,CA00650,15,1,0,0,9485,0,2.024471470722927
82281,1505597,45149,0,US,SG,DE00563,US00736,16,1,0,0,65891,1,0.054650082326147036
304141,1613535,1782985,3,SG,DE,JP00740,GB00502,2,1,0,0,59547,1,0.18849358706194783
52566,1194666,713372,2,SG,FR,IN00255,AU00061,11,1,0,0,82340,1,0.04400058258961082
99488,217725,278086,2,IN,AU,IN00821,AE00056,15,1,0,1,1798,1,0.4569433918934436
523878,883493,597446,0,AE,DE,GB00958,CN00997,12,1,0,0,26779,1,0.5929622532379997
933337,334121,1045770,3,CN,CN,CA00164,DE00782,18,0,1,0,18162,1,2.7934101717641213
14416,1708548,1860506,1,CN,DE,CN00194,FR00007,12,1,0,1,84791,1,0.00843757389315372
915673,662004,969797,1,IN,SG,IN00149,DE00016,11,1,0,0,85643,0,1.3831834852961613
151726,1930301,199072,2,DE,FR,CA00925,CN00233,10,1,1,0,39988,1,0.07860224907928867
372465,1586539,1836515,3,DE,FR,AU00747,IN00768,2,1,0,0,81425,1,0.23476573850374935
263989,95120,703330,2,US,SG,CN00528,IN00586,3,1,0,0,22580,1,2.77532590412111
988593,275886,496927,3,US,AE,AE00390,FR00978,6,1,0,0,48508,1,3.5833387703616713
400053,1667355,1934587,1,GB,JP,GB00206,US00458,18,1,0,0,53472,0,0.23993270779168205
417107,915741,848443,3,FR,AE,CA00746,AE00122,19,1,0,0,17956,1,0.4554857759999825
987408,1432936,971793,3,FR,CN,CN00848,SG00536,9,1,0,0,26675,0,0.6890803218008341
556363,1986081,1878774,2,CA,IN,CN00963,JP00336,19,1,0,0,44853,0,0.2801310721969547
889769,140802,1112698,0,IN,DE,CA00794,CA00569,13,1,1,0,69164,1,6.319292339597449
383969,1436994,1761689,0,US,JP,FR00345,IN00430,11,1,0,0,59477,1,0.26720292499481557
329783,571923,1530932,0,US,SG,DE00014,GB00723,9,1,0,0,73384,1,0.5766213283956056
258827,1075122,1345029,0,CA,GB,CA00234,US00671,18,1,0,0,78931,0,0.24074198091007346
310116,905156,1722090,3,CN,SG,CA00079,US00209,13,1,0,0,34455,0,0.3426105555285498
587905,1344384,1568553,2,GB,GB,AE00239,FR00106,17,0,0,0,55119,0,0.4373043713700847
827849,1008421,1783837,3,AU,CN,JP00874,JP00694,18,1,0,0,16776,0,0.8209358987962369
412990,656941,1527471,2,AU,FR,US00249,US00489,19,1,0,0,64409,1,0.6286561502478913
767459,1505828,1029698,1,FR,AU,JP00198,SG00535,4,1,0,0,19300,0,0.5096591376970012
269098,1982242,130071,1,GB,FR,GB00289,GB00312,19,1,0,0,55962,1,0.13575436298897914
759810,1303831,739310,2,GB,US,IN00787,CA00784,9,1,0,0,41199,0,0.5827519057301138
318297,1013660,1028822,2,CA,JP,JP00143,AE00767,7,1,0,0,15106,1,0.314007655426869
840443,126044,1284553,2,US,DE,IN00804,FR00833,11,1,0,1,34996,1,6.667854082701279
127016,155616,1825203,2,US,JP,GB00831,FR00519,19,1,0,0,40433,1,0.8162142710261155
317213,952141,341855,3,IN,GB,CA00852,JP00856,9,1,0,0,56398,0,0.3331575890545623
484773,1724860,1389665,1,IN,US,DE00819,FR00694,17,1,0,0,59439,0,0.2810506359936459
220372,432172,222400,0,AU,GB,IN00391,CA00367,11,1,0,0,44072,1,0.509917347722666
868793,1514101,1585971,2,CA,AE,IN00223,CN00762,16,1,0,0,41990,1,0.5738012193374155
370175,1347110,866382,2,GB,IN,GB00949,IN00610,12,1,0,0,22645,0,0.2747919620520967
832807,1085045,23606,0,CN,CA,FR00625,DE00492,12,1,0,0,40315,0,0.767532222165901
474015,231116,653337,1,JP,US,SG00946,FR00849,14,1,0,0,56449,0,2.050983056127659
874136,1265351,1025862,1,GB,DE,IN00186,AU00908,4,1,1,0,46240,1,0.6908249173549473
609675,1342577,1081766,3,CA,AE,FR00809,DE00322,13,1,0,0,19390,0,0.45410803253742615
269710,1159431,10944,1,US,DE,GB00606,CN00989,9,1,0,0,23350,1,0.2326227261475672
565354,390906,511909,3,DE,GB,JP00361,FR00999,15,1,0,0,33778,1,1.446265854195126
840348,951843,611047,2,CN,JP,SG00495,JP00014,11,1,0,0,20916,1,0.8828640857788522
528503,624077,303800,3,FR,IN,DE00542,SG00566,18,1,0,0,66018,1,0.8468554361080444
995234,1963818,1693035,3,GB,DE,CN00100,SG00374,10,1,0,0,69414,1,0.5067852519938202
993580,984664,695218,1,IN,JP,FR00944,IN00978,2,1,0,0,85449,1,1.00905486541602
219779,671854,489855,3,GB,GB,JP00618,CN00210,17,0,0,0,72681,1,0.32712315473302234
882050,229811,1549157,2,AE,US,CA00494,DE00768,6,1,0,1,26169,0,3.8381539612986324
929830,1253126,370174,0,US,GB,CN00331,DE00846,12,1,0,1,81577,1,0.7420083854297174
78902,1658561,527400,3,US,IN,CN00482,GB00016,17,1,0,0,57449,0,0.04757256440975038
493455,978441,1046540,1,AE,IN,CA00853,JP00503,1,1,0,0,20783,0,0.5043278031071878
924128,1605091,1078343,1,CA,GB,AU00207,AU00163,14,1,0,0,6098,1,0.5757480416998164
405397,1350997,234102,3,US,IN,CA00580,US00504,5,1,0,0,26842,0,0.30007246500177276
879612,977507,1420553,2,IN,US,GB00558,SG00552,18,1,0,0,20559,0,0.8998523795737524
144896,1173392,987364,2,GB,AE,SG00362,FR00339,11,1,0,0,4125,0,0.12348473485416639
865965,516715,1488090,0,GB,DE,US00187,CA00213,17,1,0,0,66192,0,1.67590451215854
433105,444710,1783524,2,CN,CA,IN00597,US00995,9,1,0,0,12414,0,0.9739043421555621
64072,1517405,50524,1,DE,AU,AU00156,JP00123,13,1,0,1,11043,0,0.04222471917517077
433404,793131,1880857,1,CN,GB,IN00557,FR00916,16,1,0,0,33399,0,0.5464469299523029
143537,518416,114011,1,JP,CN,SG00287,IN00412,11,1,0,0,24435,0,0.27687609950310177
171750,744475,327861,1,IN,CN,FR00658,AU00900,6,1,0,0,15903,0,0.23069948621511804
219948,1167125,1286375,2,JP,DE,GB00120,CA00457,2,1,0,0,6979,0,0.18845282210560138
126291,1046992,467023,2,IN,AE,CA00594,US00724,5,1,0,0,7445,0,0.12062269816770328
727078,1160047,1179553,2,CN,CN,DE00575,US00895,2,0,0,0,16174,1,0.6267659844816632
153655,1683954,246028,2,GB,AE,FR00408,US00980,6,1,0,0,75416,0,0.0912465542407928
669150,649569,466567,3,CN,CN,FR00919,CA00021,9,0,0,0,78703,1,1.0301446035756017
294971,108253,1652460,1,AE,DE,AU00575,CA00651,5,1,0,0,62786,1,2.724829796864752
172391,1215451,402592,2,IN,CA,CA00570,JP00859,19,1,0,0,75746,0,0.14183294925093648
654802,1345054,174894,1,US,AE,IN00506,AE00743,8,1,0,0,2990,0,0.48682209041421387
974371,1290623,1767144,3,GB,DE,DE00791,FR00668,10,1,0,0,82492,0,0.7549617510303164
86996,1201355,907387,0,US,JP,SG00253,US00064,17,1,0,0,21307,0,0.0724148981774746
278827,1031611,716308,3,IN,JP,US00753,CN00326,17,1,0,0,76050,1,0.2702830815103755
167938,439585,1167043,1,JP,JP,CN00680,GB00739,14,0,0,0,12711,0,0.3820376036488961
224912,1089109,1481024,0,GB,IN,US00416,JP00013,5,1,0,0,4601,0,0.20651009219462882
660223,940241,933058,2,AU,FR,CA00715,AE00642,12,1,0,1,80439,1,0.7021848653696233
656405,1081870,584150,2,AU,SG,FR00467,JP00715,6,1,1,0,71004,0,0.6067318624233965
937916,327174,1719237,1,FR,SG,AU00145,US00735,7,1,0,0,27373,1,2.8667192380812656
369405,1885741,1591744,3,FR,US,SG00884,DE00990,13,1,0,0,76675,0,0.19589381574670117
856369,790727,177449,2,GB,SG,GB00979,AE00257,13,1,0,0,77354,1,1.083014744659029
393204,1326572,55177,2,US,CA,CA00471,FR00319,5,1,0,0,55109,0,0.2964060752073766
282090,788351,12380,2,US,DE,AU00175,DE00069,6,1,0,0,55514,0,0.3578228479446338
928882,1158785,1284095,2,GB,AE,GB00254,FR00570,4,1,0,0,56569,1,0.8015999516735202
798900,427466,593765,2,AU,CA,FR00003,AU00337,18,1,0,0,34162,0,1.868920569121287
849145,1807782,729437,3,SG,FR,GB00981,SG00610,16,1,0,0,14326,0,0.46971648130139587
580798,1248688,1462625,3,AE,GB,JP00463,US00928,4,1,0,0,63196,0,0.46512659687608116
595763,1726145,872621,0,AE,US,CA00161,FR00755,13,1,0,0,4820,0,0.3451407616393756
116595,1112688,1966031,2,IN,US,JP00124,GB00841,16,1,0,0,2786,0,0.10478678659246797
645526,496272,1626653,3,DE,FR,AU00184,CA00548,2,1,0,0,42327,1,1.3007503949447077
95927,1553779,919181,2,FR,GB,CN00241,AU00984,1,1,0,0,76070,0,0.061737866195900444
36504,681247,124324,3,CA,DE,GB00455,US00421,4,1,0,0,37204,0,0.05358408917764042
69350,1383470,264881,2,IN,SG,SG00774,AE00924,5,1,0,0,85274,0,0.05012757775737819
100570,780035,935113,0,CA,FR,US00886,JP00924,18,1,0,0,44939,1,0.12893011211035402
954525,1800726,1391380,1,JP,DE,CN00122,US00179,11,1,0,0,39144,0,0.5300778685930009
413714,1276173,520657,2,FR,SG,CN00750,AU00418,10,1,0,0,17777,1,0.32418331997307576
367735,244605,402777,0,FR,GB,AU00985,IN00402,3,1,0,0,64406,0,1.5033830052533677
902174,1101806,1767313,2,FR,JP,IN00165,GB00775,5,1,0,0,17330,1,0.8188138383708202
342753,1552645,1481801,2,GB,CA,US00084,SG00265,15,1,0,0,42996,0,0.22075426127672457
144038,490555,1952871,1,US,AU,FR00799,CA00247,13,1,0,0,23179,1,0.2936225295838387
289737,1912976,315498,0,US,AU,GB00161,FR00455,2,1,0,0,3770,1,0.15145877418221662
557620,1368313,920946,0,CN,CN,US00961,DE00580,2,0,0,0,48902,0,0.40752371716120506
314102,782143,60323,2,CN,GB,AU00966,SG00168,14,1,1,0,69484,1,0.4015915248234658
752899,1372373,1983554,0,GB,FR,US00960,IN00662,8,1,0,0,54727,1,0.548611055449211
478228,682215,835207,2,CA,GB,JP00000,SG00006,7,1,0,0,65508,1,0.7009930886890496
897008,493452,459935,2,SG,SG,AU00992,IN00971,3,0,0,0,63246,1,1.817822199524979
393514,505541,1764346,1,US,CA,GB00911,AE00794,6,1,0,0,40724,1,0.7784017517866998
535100,112030,1106419,1,DE,CA,US00261,IN00843,3,1,0,0,50665,0,4.7763991787913955
865195,1252532,1369145,1,FR,AE,JP00042,JP00929,3,1,0,0,24013,0,0.6907568030198031
736876,764609,1655391,3,AE,SG,GB00445,AU00609,14,1,0,0,47051,1,0.9637291739961209
336814,1324857,568451,1,CA,CA,IN00589,JP00348,19,0,0,0,47959,0,0.25422668257781783
344434,1098045,161353,0,AE,JP,DE00128,JP00313,12,1,0,0,83859,0,0.3136793118679107
790686,1751179,224030,1,AE,GB,JP00878,CA00703,15,1,0,0,9711,0,0.45151637839421327
937577,1997995,414153,0,CA,CN,CN00725,AE00607,12,1,0,0,80044,0,0.4692589320794096
1308,453860,1872797,0,DE,AE,JP00323,DE00611,12,1,0,0,49365,1,0.0028819459745295906
531911,989217,1820160,1,IN,CN,JP00208,CN00994,12,1,0,0,67374,0,0.537709117413065
11700,1046054,334077,0,SG,FR,CA00058,DE00441,15,1,0,0,81775,0,0.011184891028570227
598295,1125814,410209,1,CA,JP,US00914,JP00705,16,1,0,0,11494,0,0.5314332562927802
176307,1209552,1451893,2,SG,IN,CN00702,IN00136,6,1,0,1,65546,1,0.1457622326282789
870239,1238705,1058720,0,CA,CA,CA00708,AU00503,6,0,0,0,76259,1,0.7025393455261745
114586,1238285,1087622,1,GB,FR,DE00134,AE00010,10,1,1,0,7278,1,0.09253604784035985
664050,1588886,1023147,2,GB,FR,CN00790,US00257,2,1,0,0,21372,0,0.4179343263141597
73004,1229265,724470,3,JP,AU,AU00432,CA00100,8,1,0,0,85107,0,0.059388333679068386
651437,874972,1972211,1,FR,FR,DE00599,JP00515,2,0,0,0,73678,1,0.7445232533155347
280038,1941661,159860,0,CN,IN,AE00847,US00232,6,1,1,0,30622,1,0.1442260003162241
627084,215543,1183925,2,CA,JP,AU00293,AE00565,7,1,0,0,54068,0,2.9093220378300386
978100,1567375,730026,3,CA,GB,US00083,US00340,7,1,0,0,69195,0,0.624037004545817
912662,1682374,87239,1,JP,SG,IN00471,CA00100,7,1,0,0,10834,1,0.5424846080598013
997791,781608,1780263,1,CN,CA,DE00695,CN00342,2,1,0,0,163,0,1.276587496545583
514338,1018561,1228240,0,IN,AU,IN00100,FR00517,2,1,0,0,59105,1,0.5049653383547966
405049,1788846,1512033,3,AE,SG,DE00164,SG00533,5,1,0,0,52119,1,0.22643033553475259
645647,1642711,998043,3,CN,CN,IN00764,AE00480,18,0,0,0,52532,1,0.39303748498670793
429735,1619405,1775612,2,US,AE,GB00155,IN00029,18,1,0,0,63187,0,0.26536598318518223
465545,1217649,1981330,3,AU,US,DE00579,SG00975,13,1,0,0,31687,0,0.3823310329988363
816030,36853,1354477,1,AE,AE,IN00900,FR00865,13,0,0,0,31611,1,22.142837760833583
553938,1295579,1757304,0,IN,SG,US00790,CN00917,7,1,0,0,42947,0,0.427560187375683
419712,1205488,779374,1,FR,FR,JP00535,CN00177,8,0,0,0,26997,0,0.3481677129925806
61327,1311887,1775074,3,CN,JP,AE00442,DE00468,11,1,0,0,80864,0,0.04674716648613791
841766,92210,1128198,1,DE,JP,SG00922,AU00313,6,1,0,0,38569,0,9.128792972562628
666999,1185061,148167,0,AE,CN,US00750,AE00132,15,1,0,0,20852,1,0.5628393812639181
500068,1981720,484534,0,FR,FR,AE00652,AE00271,9,0,0,0,74797,0,0.2523403911753426
685153,148800,561670,1,AU,SG,CN00556,US00109,17,1,0,1,50936,1,4.604522849462366
28336,14012,26631,1,FR,SG,CA00832,SG00850,6,1,0,0,48903,0,2.022266628604054
